	S16_52	S16_29	OB18	S16_24	CS2B	S16_2	CS12A	S16_28	S16_39	S16_41	S16_30	S16_5	OB17	S19_22	S19_25	OB4	CS7A	S16_56	S19_31	S16_57	S19_3	CS14A	OB14	CS1A	OB33	S16_31	S16_17	S16_15	CS4B	CS6B	OB5	S16_22	OB27	S16_7	S16_34	OB6	OB12	S16_50	CS8A	CS10B	CS3A	OB21	OB7	S16_10	S16_14	S16_23	CS10A	CS13A	S16_6	S16_44	OB26	OB16	OB31	S19_42	CS2A	S19_27	S19_18	CS5A	S16_49	OB19	S16_19	S19_26	S16_36	S19_12	S16_53	S19_5	OB29	S16_32	OB23	S16_48	S16_37	CS11A	S16_27	S19_29	S16_8	OB15	S19_13	S19_33	S16_51	S16_35	S19_4	S19_24	S19_10	S19_32	S19_43	S16_12	S16_33	OB24	CS17B	S19_38	S16_55	S16_38	S16_58	S19_45	OB10	OB22	CS16B	CS8B	S19_39	S16_61	S19_1	S19_8	CS9B	OB30	S19_34	OB36	CS7B	CS12B	CS13B	S16_54	OB11	S19_28	S19_23	S16_64	OB32	S16_20	S19_36	S16_40	OB1	S19_40	CS18B	S16_13	S16_21	S16_26	S16_3	S16_47	S19_37	OB28	S16_59	S19_16	OB25	CS15B	S19_44	OB20	S19_11	S16_1	S19_19	OB8	S16_16	S16_18	S19_7	S19_35	S16_43	CS14B	OB35	S16_60	OB13	S16_46	CS17A	S16_4	S16_25	S16_9	CS5B	S19_15	S19_14	S19_21	S19_41	OB3	OB9	OB34	OB2	S19_30	S16_45	S19_9	CS18A	S19_2	S16_42	CS15A	CS3B	S16_63	CS16A	CS1B	S16_11	S19_6	S19_20	CS4A	CS6A	CS11B	S19_17	S16_62	CS9A
OTU_1693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.431138301459608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0034447123665174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1698	0.0659864981473022	1.20188967625399	2.87322849932052	0.0137139722520628	0	0.00372758787788422	0.44168682300978	0.353806523695726	0.0196097656633003	0.0162919517758227	0	0.275923785376039	0.0675378064895023	0.0473918675555275	0	0	0.410374915335272	0	0	0.626634207916329	0	0.112620539170831	0.484562189539301	0.973915201141404	0	1.12306803408927	0.10089595609008	0.438087501450621	0.237927864597415	0	0	0.226714528622709	0	0.318141197497766	0.0208829302927787	0.0103341370995522	0.306867699105992	0.287343905284535	0.0686093958762142	0.00273657708937661	0.018500703026715	0	0.0412291792644714	0.0211707420345083	0.0306184935701164	0.0176296883952576	0.012726289332188	0.0527047098845288	0.0317158261972724	0.0536683297223161	0.0314944097422707	0.407923984464691	0.0170740036099322	0.0137917446556989	0.0363451333866395	0.00791608945181081	0.00905305087814593	0.072041166380789	0.0303474786303171	0.0309873339272572	0	0	0.0098255956767379	0.0101760455886842	0	0.00346476335666274	0.26293773156448	0.976032341900087	0.365312393308296	0.0257826887661142	0.473725765418019	0.196036498431708	0.200723922342876	0	0.037886441705395	0.218996062992126	0.226212848889817	0.189938828524343	0	0.0290883704694863	0.0404762707862516	0.885181500471927	0.0275719455454075	0.23848324655193	0.220206112921695	0.0156862745098039	0	0.213232606311685	1.36795799631049	0.0436710561676969	0	0.0997822931785196	0.0230765680527992	0.26334382426617	1.17096018735363	0.063403499873193	0	0.02435697583788	0.137403081754834	0	0.111509358821187	0.477586019754694	0.169921659494649	0.0755704112774306	0.578489868855438	0	0.0370896952463374	0	0.2165022853019	0.331810269799826	0.209562015387839	1.12824201015867	0.0781657113079729	0.0124319351550262	2.20593467586992	0.0883587364700685	0.804202431561561	0.462849757222203	0.203058103975535	0	0.0521628972763516	0.101278642866186	0	0.00625019531860371	0	0	0	0.0393057991171313	0.126779231256843	0.270362570436564	0	0.105564771527673	0	0.0445594975386182	0	0.00315517132580299	0	0.00297867270344335	0	0.222321031569586	0.242494226327945	0.00320482004935423	0.269036752342061	0.371925999551124	0	0.849280942135659	0.273080055574187	0	0.0130536941954573	0	0.0745787992813316	0	0	0.030946977511863	0.0306748466257669	0.0196049600548939	0.179649992256466	0.433468543704764	0	0.417801145432354	0	0	0.541676772576603	0.128765233386986	1.17557981987726	0	0.105306790047388	0.0140475744521446	0	0.841133316468505	0	0.361498047910541	0.148669559149246	0.00650385353321843	0.108473987937693	0	0.00415627597672485	0	0.228370090043064	0.00951837045497811	0.118362296228547
OTU_17	0	0	0	0	0	0.00372758787788422	0	0	0.00735366212373762	0	0.0041574855527377	0	0	0	0.00456495937186159	0.15896269052146	0	3.70833705656331	0	0.08114687584528	0.0209066517997143	0.0140775673963539	0.0779195480666212	0.00620328153593251	0	0	0	0.00290124173146107	21.5595090034067	0	0	0.0529000566786322	0	0	1.21538654303972	0	0.0450072625355455	5.0015123363436	0	0	0.014800562421372	0	0	0	0.0229638701775873	0	0	0.0239566863111494	0	0	0	0	0	0	0.0472486734026314	0	0	2.06861063464837	0	0.0464810008908859	0	0	0.112994350282486	0	0.00303997568019456	2.65400873120366	0.129476913270388	0	0	0	2.1142205456619	1.72155688622754	1.53010858835143	0	0.00505152556071934	0	0	0	0.807495211967493	0	0	0	0	0	0	0.00392156862745098	0	0	0	0	0.0168601570403199	0.00302370585389453	0	0.00963453015607939	0	0	0.00295919273222265	0.00974279033515199	0	2.28217458635586	0.00398247710075667	0	0.0022067747986318	0.0406917599186165	0	0	0	0	0.0144334856867934	3.02436901653612	0.0179624584618148	0	0	0.00248638703100525	0	0	0	0	0	0	0.883043332463952	2.49398658057982	0	0.00625019531860371	0	0	1.76099235795769	0.0151176150450505	0	0.0056918435881382	0.00274898974626825	0	0.00697139404642948	0	0	0	0	0	1.53559127439724	0.00404220057399248	0	3.06380796718264	0	0.0128250344672801	0.0203852818265213	0	0	0	1.82316595596554	0	0.00338994542187871	3.88566227461859	5.98811757348343	0.0361048070971735	0	0.0294074400823408	0	0.0357909806728704	0.00760543027721793	0	0.00269665345306475	0	0	0	0	1.3740297881267	0	0	0	0	0	0	1.69301253071999	0.00325192676660922	0.0086779190350154	0	0.029093931837074	0.00800576415018813	0	0	8.20465917038791
OTU_170	1.84508400588803	0	0.011648223645894	0	0	0	0	0.0217249619813165	0	0	0	0	0	0	0.734958458869716	0.511174142069008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.136028717173626	0	0.20017873100983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.826876897286031	0.769246059353197	0	0	0	0.794010442320954	0	0	0	0	0	0	0	0	0	0	0.589755281957744	0	0	0	0	0	0	0.488309096093527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0987523483790163	0.123971940009676	0	0	0	0.27263504945473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00372231528010422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.51582521524718	0	1.16655449796494	0	0.00320625861682003	0	0	0	0	0.139239404751545	0	0	0	0	0	0	0	0.634969800216819	0	0	0	0	0	0	0	0	0	0	0	0.00779544745868413	0	0	0	0.0424770168997846	0	0	0	0	0	0	0	0
OTU_1703	0	0	0	0	0	0	0	0	0.0196097656633003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0039580447259054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0178566873294049	0	0	0	0	0	0	0	0	0.0337203140806397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00929224097878272	0	0	0	0	0	0	0	0	0	0	0.00468252481738153	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1704	0.0126897111821735	0	0	0.00228566204201047	0.0118189339321593	0	0.00701090195253619	0	0	0	0.216189248742361	0	0	0.0473918675555275	0	0.00311691550042078	0.0119526674369497	0	0	0.00450815976918222	0	0	0	0	0	0	0	0	0	0.0530862410115342	0	0	0	0	0.0835317211711147	0	0	0	0	0.013682885446883	0	0.00261951538965291	0	0	0.00382731169626454	0.022037110494072	0	0	0.360201168954737	0	0.5117841583119	0.00732797576882679	0.256110054148983	0	0.00726902667732791	0.0039580447259054	0.0724244070251675	0	0.0101158262101057	0	0	0	0.0098255956767379	0	0	0	0.00199195251185212	0	0	0.0441988950276243	0	0.017821499857428	0	0	0.060618306728632	0	0	0.00558643613306891	0	0	0.00674604513104193	0	0.0448044115112873	0.0039747207758655	0.226812296309346	0	0	0	0	0	0	0	0	0.1091913417689	0.0139816141773568	0	0	0	0	0.0489037411361969	0	0	0	0	0.00605748553775328	0	0	0	0.00481116189559779	0.0271975630983464	0	0	0	0	0	0	0	0	0.0220183486238532	0	0	0	0.00227598607096525	0	0	0.00636841267314122	0	0.0634939831892121	0	0.0028459217940691	0	0	0.00232379801547649	0	0.00487733502414281	0.00315517132580299	0	0	0.00574052812858783	0	0	0	0	0.00320625861682003	0.0169877348554344	0.00283093647378553	0	0.0042852245457662	0	0.67396798652064	0	0.00216712898751734	0	0	0	0	0	0	0.391679659276724	0	0	0.00306400710849649	0	0.00919751667049896	0	0.0052443885043004	0.0504128250226858	0	0.00779544745868413	0.0126486213002783	0	0	0	0	0.0043389595175077	0	0	0	0.0195745791465483	0.333142965924234	0.0107602087480497
OTU_1705	0	0	0	0	0	0	0	0	0	0	0	0	0.0411099691675231	0	0	0.00311691550042078	0	0	0	0.00450815976918222	0	0.00351939184908848	0.0413947599103925	0	0.143884892086331	0	0	0	0	0	0	0	0	0.00357462019660411	0	0	0	0	0	0	0.0740028121068601	0	0	0.00423414840690166	0	0	0	0	0.0113270807847402	0	0.0262453414518923	0	0	0	0.00726902667732791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0175453987191859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0152309004508347	0	0	0	0	0	0	0.0244678248103744	0	0.103571745627793	0.00730709275136399	0	0	0	0.0054271138608488	0.0176541983890544	0.0930097369568377	0	0	0.169994436545713	0	0	0	0	0	0	0	0	0	0	0.0122262200020959	0.274006116207951	0.00372231528010422	0	0	0	0	0	0.00636841267314122	0	0.0695410292072323	0	0	0	0.00904840898808626	0	0	0	0	0	0	0	0	0	0.00961446014806269	0	0	0	0	0	0.0042852245457662	0	0	0	0	0	0.010315659170621	0	0	0	0	0.00380271513860897	0	0.0431464552490359	0	0	0	0	0	0	0.00936504963476306	0	0.0126486213002783	0	0.043379765749265	0	0	0	0.0198734722268226	0	0	0	0	0.0107602087480497
OTU_171	0	0	0	0.107426115974492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.70094000232099	0	0	0	0	0	0	0	0.499483293145022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00682826903379993	0	0	0	0	0	0	0	0	0	0	0.00290883704694863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.84859348218187	0	0	0	0	0	0	0.669896913921499	0	0	0	0	0	0.00475918522748905	0
OTU_1713	0.548195523069895	0.67041822981798	0	0	0	0	0.0140218039050724	0.0093106979919928	0	0	0	0.585405868973489	0	0	0	0	0	0	0	0	0	0.151333849510805	0	3.88635588226172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0218926167150129	0.103603936949604	0.966601178781925	0	0.544088070286864	0.600887936313533	0	0	0.00479133726222989	0	0	0	0	0	0	0.316202660463764	0.427468830397783	0	0	0	0	0.774864162532483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00835172201894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.258183943881528	0	0	0	0	0	0	0.272586849198898	4.63669209152951	0.169994436545713	0	0	0	0.00299374307696913	0	0.44293903074518	0	0	0.0404977542154481	0	0	0	0	0	0	0	0	0.00702567885621948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.93682440547682	0	0.159684707641083	0	0	0	0	0	0	0	0.0273608505315822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00416094536678733	0	0	0	0	0	0	0	0	0	0
OTU_172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.1554676392409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00276885590873851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1723	0	0	0	0.0274279445041256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.603458280143902	0	0	0	0.804836576610618	0	0	0	0.0206682741991044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0315239877844547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.172340811513576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00435123139848577	0	0	0	0.0273608505315822	0.629255209407881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0162596338330461	0	0	0	0	0	0	0
OTU_173	0	0.00694733916909824	0.147544166181324	0	0.00472757357286373	0	0	0	0	0	0	0	0	0	0	0	0.0159368899159329	0	0.0128139415684264	0.00601087969224296	0	0	0.082789519820785	0.167488601470178	0.453790813503044	0.0541672685252058	0	0	0.535337695344184	0.465711114328459	0.0335192855603706	0	0.00692760651195012	0	0	0	0.00409156932141323	0	0	0.292813748563297	0.044401687264116	0.793713163064833	0.23088340388104	0	0	0	0	0	0.0453083231389606	0	0	0.134346222428491	0	0	0	0.0039580447259054	0	0	0	0	0	0	0	0	0	0	0.00199195251185212	0.0981807681201271	0.0853533629224991	0	0	0.0213857998289136	0	0	0	0.00984251968503937	0	0	0	0	0	0	0	0	0.00220206112921695	0	0	0	0.0340570455512984	0	0.0120429693145142	0	0	0	0.00349540354433919	0	0.195306720326695	0.002435697583788	0	0	0	0.0054271138608488	0.0022067747986318	0.00871966283970353	0	0	0.0309080793719478	0	0	0	0	0	0	0	0.252615099978652	0	0.00812325688446021	0	0.0122324159021407	0	0	0.00843988690551547	0.0136559164257915	0.00312509765930185	0.00351283942810974	0	0	0	0	0	1.33600901668637	0	0	0	0	0	0	0	0	0	0	0	0	0.0256500689345603	0.00339754697108688	0	0.217984956642553	0	0	0	0.0169497271093935	0	0	0	0.0139431121026213	0	0	0	0.209149332623493	0.00469439489249836	0	0.0520881208444404	0	0	0	0	0	0.0140475744521446	0.33910196445276	0.0632431065013914	0.0832189073357467	0.00481997397214055	0	0	0	0	0.0124688279301746	0.0240172924505644	0.00326242985775806	0	0.0161403131220746
OTU_1730	0.25379422364347	0	0	0	0	0	0	0.00310356599733093	0	0	0	0	0	0.018956747022211	0	0.330393043044603	0	0	0	0	0	0	0	0	0	0	0.0807167648720639	0	0	0	0	0.113357264311355	0	0	0	0.189459180158457	0	0	0	0	0	0	0	0.658410077273208	0.199020208205756	0.00881484419762881	0.0986287423244567	2.86521968281347	0	0	0	0	0.641494707058881	0	0	0	0.144848814050335	1.51972555746141	0.0505791310505286	0	0.231514292463974	0	0	0	0	0.0727600304899175	0	0	0	0	0.815861040442144	0	0.763409016123725	0.219472876648474	0.815821378056173	0	0.247094034941185	0	0	0	0.229365534455426	0.632636922527486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.543982196946282	0	0.914120760163579	0	0	0	0	0	0	0	0	0	0	0	0.00745184246805023	0.135038190488247	0	0	0	0	0	0	0.218982308534547	0	0	0	0	0	0	0	0	0	0	0	0	0.041662660641605	0	0.00320625861682003	0	0	0	0	0.265425115307632	0	0	0	0	0	0	0.0441111601235112	0	0	0	0	0	0	0	0.0137962750057484	0	0	0.0235259850105867	0	0	0	0	0	0	0.00975578029982765	0.212609016357877	0	0	0.0160115283003763	0	0	0
OTU_1731	0	0.00347366958454912	0.733838089691322	0.0114283102100523	0.00472757357286373	0.0782793454355686	0.403126862270831	0.0558641879519568	0.00735366212373762	0	0.0914646821602295	0.00372869980237891	0.484510350902951	0.0537107832295978	0	0.130910451017673	0.262958683612893	0	0	0.14125567276771	0.00696888393323809	0.281551347927078	0.484562189539301	0.00310164076796625	4.53421877882309	0	0.040358382436032	0	0.0594819661493538	8.08599971043868	2.34874422390883	0	0	0.0250223413762288	0.0375892745270016	0	0.0143204926249463	0	1.8452316469866	0.77445131629358	0.247909420557981	0.296005239030779	0.101698642185696	0.00211707420345083	0.0344458052663809	0	0.0381788679965639	0.0335393608356092	0.391916995152009	0	1.22565744580337	0.903783678155304	0.11463973852383	0.0118214954191705	0.755978774442102	0.039580447259054	0	0.0274442538593482	0	0.154936669636286	0.0330734703519962	0.00985561523678116	0	0.0508802279434212	0.0182398540811674	0	0.0717102904266762	0.0519780537106555	0.143393649709799	0	0.198847852150773	0.342172797262618	0	0	0	0.0418307086614173	0	0.00837965419960336	0.00776437703814897	0	0	0.0688757939848473	0	0.325927103620971	0.0440412225843389	0.0392156862745098	0	0.298525648836359	2.82673478075777	0.00335931201289976	0	0.00604741170778907	0	0	0.00349540354433919	0	1.55653537714911	0.014614185502728	0.00490725291981549	0.00543374901513299	0	0.0162813415825464	0.0419287211740042	0.00581310855980235	0.0908622830662992	0.0120433560818948	0.00618161587438957	0.636572612221184	0.00481116189559779	0	0.649642247702302	0	0.0738231717908633	0.119346577488252	0.387817547854551	0.0809955084308961	0	0.0489048800083837	3.61345565749235	0	0.0894221096166027	0.0928387559606701	0.0523476796322007	0.0281258789337167	2.10770365686584	0.0254736506925649	0.0138442795436925	0.828445304468767	0	0.0085377653822073	0	0.0150806816468104	0.00464759603095299	0.483788830419284	0.0195093400965712	0.0567930838644538	0	0.220421780054808	0.0143513203214696	0	0	0.10575906162869	0.00960845544078789	0	1.36241633540584	0.130223077794134	1.21209217649595	0.0771340418237916	0	0	0.10508830807824	0.0151699029126214	0.0469043151969981	0.061893955023726	0.011154489682097	0	0.00929224097878272	0.0914658394973356	0.178727611514621	0.0117359872312459	0.118652751934849	0	0.0404236397445226	0	0.569857336415079	0.0104887770086008	0	0.421427233564338	1.94106641721235	0.0379458639008348	0.0540922897682353	0.477177423241914	0.0060681452713978	0	0.0130168785525231	0.443840879732371	0.407315045719036	0.0800576415018814	0.0228370090043064	2.53188654102418	1.41765750255555
OTU_1738	0	0	0	0	0	0	0.0035054509762681	0	0.00245122070791254	0.0543065059194091	0.0041574855527377	0	0.00293642636910879	0.018956747022211	0	0.00311691550042078	0.0119526674369497	0	0	0.0150271992306074	0	0	0.0462647316645563	0.0155082038398313	0	0	0.0161433529744128	0	0.275780024874277	0	0.00478846936576723	0.0566786321556773	0	0.0464700625558534	0.0125297581756672	0	0	0.00216048049086117	0.0180551041779511	0	0.014800562421372	0.0261951538965291	0	0.00211707420345083	0	0	0	0	0	0	0	0	0.0756134445582711	0.00197024923652842	0	0	0	0.0205831903945112	0	0	0.0047247814788566	0.00492780761839058	0	0.0203520911773685	0	0	0.00199195251185212	0	0.0170706725844998	0	0	0	0.00329055610398157	0.0854584652436537	0	0	0	0	0.0155287540762979	0	0	0.00255095533277212	0.0344649319317594	0	0	0.0235294117647059	0.0111827636336527	0	0.482474811976728	0.0201558720773985	0	0.0241896468311563	0	0.0192690603121588	0.00699080708867839	0.00317017499365965	0	0	0.019629011679262	0.0244518705680985	0.00796495420151334	0	0.033101621979477	0.00581310855980235	0	0	0	0	0	0.00543951261966928	0.0119749723078765	0	0.00434253951710961	0.00248638703100525	0	0.0294529121566895	0	0.00349320571488455	0	0	0.0149036849361005	0	0	0	0.00351283942810974	0.0254736506925649	0.00276885590873851	0	0.00288134616492825	0	0.00549797949253649	0	0.00232379801547649	0	0	0.00315517132580299	0	0	0	0	0	0	0.00960845544078789	0	0	0.00566187294757106	0	0	0	0	0	0.00216712898751734	0.0117260787992495	0	0	0	0.0433637912343193	0	0	0.150220636559947	0	0	0.016169455897809	0	0	0	0	0	0	0.00632431065013913	0	0.0337398178049839	0.0060681452713978	0.0227634873662645	0	0.00331224537113709	0.245220282626766	0.0760547594267873	0	0	0
OTU_174	0.0050758844728694	0.00694733916909824	0.003882741215298	0.0365705926721675	0.0543670960879329	0.417489842323033	0	0	0.257378174330817	0.0434452047355273	0.00831497110547541	0.0149147992095156	0	0.00315945783703516	0.324112115402173	0.0280522395037871	0.11155822941153	0.0893575194352605	0.249871860584316	0.0150271992306074	0.0418133035994286	0.0175969592454424	0.00243498587708191	0.607921590521386	0	1.42640473783042	0.0040358382436032	1.20981780201926	0	0.00482602191013947	0	0.0566786321556773	0.00346380325597506	0.0107238605898123	0.0417658605855574	0	0	0.012962882945167	0	0	0	0.00261951538965291	0.0439777912154362	0.00423414840690166	0.0114819350887936	0.0705187535810304	0	0	0.00226541615694803	0.00993857957820668	0.0183717390163246	0	0.202448899946339	0	0	0.0039580447259054	0.184078701188967	0	0.333822264933488	0	0	0.0394224609471246	0	0.605474712526712	0.0182398540811674	0.013859053426651	0	0.0837424198671672	0	0.0294659300184162	0.00877269935959295	0	0.0361961171437973	0.501097364383242	0.0252576278035967	0	0.00348019767522795	0.237423535655429	0.0569387649464258	0.0116353481877945	0.0101190676965629	0.0816305706487079	0.00344649319317594	0	0.149740156786752	0	0.0410034666567264	0	0.042571306939123	0.0201558720773985	0	0	0.00923062722111967	0.0321151005202646	0.00349540354433919	0	0.0059183854644453	0	0.00981450583963098	0.0027168745075665	0.0159299084030267	0	0.011033873993159	0	0.663294666383984	0	0.00927242381158435	0	0	0.0543951261966928	0	1.0473322245696	0.729546638874414	0.00994554812402098	0.039137550700918	0.0184080700979309	0.541550458964014	0	0	0.0558347292015634	0	0.00843988690551547	0.00227598607096525	0.206256445513922	0	0.0350262697022767	0.105216524532063	0	0.00288134616492825	0.0056918435881382	0	0.00301613632936209	0.00697139404642948	0	0.00487733502414281	0	0.0240978372191096	0.00297867270344335	0.00287026406429392	0.113181616071789	0	0.00640964009870846	0.446793177996637	0	0.00339754697108688	0.101913713056279	0.00239543908398409	0	0	0.08424599831508	0	0.0173370319001387	0	0.180524035485868	0.011154489682097	0.0784198402195756	0.00619482731918848	0.155094249582439	0	0	0.00269665345306475	0.018384042650979	0.0282965478211658	0	0.00398501633856699	0.0314663310258024	0.00336085500151238	0	0	0	0.00832189073357467	0	0.0060681452713978	0.0943058762316673	0.37748947802317	0.0231857175979597	0.00415627597672485	0.0840605235769754	0.0424115881508548	0.00475918522748905	0.00807015656103728
OTU_1749	0	0	0.05824111822947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27294438758103	0	0	0	0	0.356891796896123	0	0.00239423468288362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.150918829343355	0	0	0	0	0	0	0	0	0.0200722601364914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.182756741158742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00331224537113709	0.029093931837074	0.0160115283003763	0	0	0
OTU_175	0.0076138267093041	0	0	0.00228566204201047	0	0.0260931151451895	0.0105163529288043	0.00310356599733093	0	0.00543065059194091	0	0.428800477273575	0.331816179709294	0.325424157214622	0	0	0	0	0	0.0165299191536681	0	0.0140775673963539	0	0	0	0	0.0121075147308096	0	0	0	0	0.0793500850179482	0	0	0	0	0	0.00216048049086117	0.0433322500270827	0	0	0.00523903077930583	0	0.0444585582724674	0.0459277403551745	0.0837410198774737	0	0.0479133726222989	0	0.023852590987696	0	0	0	0	0.0363451333866395	0.166237878488027	0	0.00686106346483705	0.116332001416216	0	0.165367351759981	0.00492780761839058	0.0859739621714566	0	0	0.0103942900699882	0.0796781004740847	0	0	0	0	0.0071285999429712	0.00329055610398157	0	0	0.0221456692913386	0	0	0	0.00290883704694863	0.0505953384828145	0	0	0	0	0	0.0708241696798002	0	0	0	0.0192687509032227	0.232825350749879	0.0692297041583976	0.00963453015607939	0.00349540354433919	0	0	0.155884645362432	0.0687015408774168	0.00815062352269949	0.01194743130227	0	0.0044135495972636	0	0	0	0.0185448476231687	0.171773562027938	0.0962232379119557	0	0.00598748615393827	0	0	0.0944827071781994	0	0	0	0	0	0	0.00745184246805023	0.118158416677217	0	0	0	0	0.0249197031786466	0.0725645522162424	0.0633896156284216	0	0	0	0.00232379801547649	0.00636564250551689	0	0.00946551397740897	0	0.0982961992136304	0.0315729047072331	0.210194429847609	0	0.0320482004935423	0	0.0256500689345603	0	0	0	0.192835104559479	0.0217561569924289	0.08424599831508	0.155937489406421	0	0.0586303939962477	0	0.0223089793641941	0.0147037200411704	0.0185844819575654	0	0	0	0.00269665345306475	0	0	0.0137962750057484	0	0.0734214390602056	0.0201651300090743	0.00936504963476306	0	0	0	0	0	0	0.0043389595175077	0	0	0	0	0.266514372739387	0.0107602087480497
